103759,Aleksandr Valentinovich Ryabov,M,24,182,84,Russia,RUS,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 200 metres,NA
78293,Adina Laura Meirou (-Fiera),F,22,182,74,Romania,ROU,2008 Summer,2008,Summer,Beijing,Handball,Handball Women's Handball,NA
82687,Abdullah Movahed Ardabili,M,24,172,68,Iran,IRI,1964 Summer,1964,Summer,Tokyo,Wrestling,Wrestling Men's Lightweight Freestyle,NA
88068,Alexander Dale Oen,M,19,190,80,Norway,NOR,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 100 metres Breaststroke,NA
105363,Akos Sandor,M,26,180,105,Canada,CAN,2004 Summer,2004,Summer,Athina,Weightlifting,Weightlifting Men's Heavyweight,NA
14203,Alfons Bouwens,M,NA,NA,NA,Belgium,BEL,1920 Summer,1920,Summer,Antwerpen,Boxing,Boxing Men's Bantamweight,NA
10673,Adolphe Bernard,M,35,NA,NA,Socit Nautique de Bayonne-2,FRA,1906 Summer,1906,Summer,Athina,Rowing,Rowing Men's Coxed Pairs (1 kilometres),NA
111331,Alesana Sione,M,34,188,127,American Samoa,ASA,2000 Summer,2000,Summer,Sydney,Weightlifting,Weightlifting Men's Super-Heavyweight,NA
4619,Abolfazl Anvari,M,30,195,105,Iran,IRI,1968 Summer,1968,Summer,Mexico City,Wrestling,Wrestling Men's Heavyweight Freestyle,NA
7797,Adam Barclay,M,28,179,98,Australia,AUS,1998 Winter,1998,Winter,Nagano,Bobsleigh,Bobsleigh Men's Four,NA
116689,Agata Katarzyna Suszka,F,22,170,61,Poland,POL,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Women's 4 x 7.5 kilometres Relay,NA
94858,Alan Pilcher,M,22,180,70,Canada,CAN,1992 Winter,1992,Winter,Albertville,Cross Country Skiing,Cross Country Skiing Men's 10/15 kilometres Pursuit,NA
23136,Alessandro Corona,M,20,195,95,Italy,ITA,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Quadruple Sculls,Bronze
106095,Alfred Ernst Sauer,M,31,NA,NA,United States,USA,1912 Summer,1912,Summer,Stockholm,Fencing,Fencing Men's Sabre Individual,NA
41352,Alphonse Gomis,M,26,NA,NA,Senegal,SEN,1992 Winter,1992,Winter,Albertville,Alpine Skiing,Alpine Skiing Men's Combined,NA
118823,Amjad Tawalbeh,M,19,186,72,Jordan,JOR,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 20 kilometres Walk,NA
107967,Aaron James Scott,M,22,177,72,New Zealand,NZL,2008 Summer,2008,Summer,Beijing,Football,Football Men's Football,NA
18446,Alexandra Carpenter,F,19,170,70,United States,USA,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
58665,Albert Joseph Kempster,M,33,NA,NA,Great Britain,GBR,1908 Summer,1908,Summer,London,Shooting,Shooting Men's Running Target Double Shot,NA
